date,cash,position,portfolio_value,close,signal,daily_return
2010-05-11,4073.5199999999895,243875,138204.77,0.55,buy,0.0
2010-05-12,4073.5199999999895,243875,145521.02,0.58,hold,0.0529377531614864
2010-05-13,135766.02,0,135766.02,0.55,sell,-0.06703498917201103
2010-05-14,135766.02,0,135766.02,0.52,sell,0.0
2010-05-17,135766.02,0,135766.02,0.53,sell,0.0
2010-05-18,135766.02,0,135766.02,0.51,sell,0.0
2010-05-19,135766.02,0,135766.02,0.49,sell,0.0
2010-05-20,135766.02,0,135766.02,0.44,sell,0.0
2010-05-21,135766.02,0,135766.02,0.45,sell,0.0
2010-05-24,135766.02,0,135766.02,0.45,sell,0.0
2010-05-25,4073.069999999978,292651,135766.02,0.45,buy,0.0
2010-05-26,4073.069999999978,292651,129912.99999999997,0.43,buy,-0.043111081845074485
2010-05-27,4073.069999999978,292651,144545.54999999996,0.48,buy,0.11263345469660459
2010-05-28,4073.069999999978,292651,141619.03999999998,0.47,hold,-0.02024628222729777
2010-06-01,4073.069999999978,292651,138692.52999999997,0.46,buy,-0.020664664864272556
2010-06-02,4073.069999999978,292651,147472.05999999997,0.49,buy,0.06330211151242249
2010-06-03,4073.069999999978,292651,153325.08,0.51,hold,0.039689009565608696
2010-06-04,138692.52999999997,0,138692.52999999997,0.46,sell,-0.09543481079546816
2010-06-07,138692.52999999997,0,138692.52999999997,0.43,sell,0.0
2010-06-08,138692.52999999997,0,138692.52999999997,0.43,sell,0.0
2010-06-09,138692.52999999997,0,138692.52999999997,0.42,sell,0.0
2010-06-10,4161.209999999963,305753,141750.05999999997,0.45,buy,0.0220453834103394
2010-06-11,4161.209999999963,305753,144807.58999999997,0.46,buy,0.021569867413107263
2010-06-14,4161.209999999963,305753,144807.58999999997,0.46,buy,0.0
2010-06-15,4161.209999999963,305753,157037.70999999996,0.5,buy,0.08445772766468938
2010-06-16,4161.209999999963,305753,160095.23999999996,0.51,buy,0.019470036846563794
2010-06-17,4161.209999999963,305753,160095.23999999996,0.51,buy,0.0
2010-06-18,4161.209999999963,305753,163152.76999999996,0.52,buy,0.019098194299843017
2010-06-21,4161.209999999963,305753,157037.70999999996,0.5,hold,-0.037480577252841
2010-06-22,153980.17999999996,0,153980.17999999996,0.49,sell,-0.019470036846563794
2010-06-23,153980.17999999996,0,153980.17999999996,0.48,sell,0.0
2010-06-24,153980.17999999996,0,153980.17999999996,0.46,sell,0.0
2010-06-25,153980.17999999996,0,153980.17999999996,0.46,sell,0.0
2010-06-28,153980.17999999996,0,153980.17999999996,0.46,sell,0.0
2010-06-29,153980.17999999996,0,153980.17999999996,0.4,sell,0.0
2010-06-30,153980.17999999996,0,153980.17999999996,0.38,sell,0.0
2010-07-01,153980.17999999996,0,153980.17999999996,0.38,sell,0.0
2010-07-02,153980.17999999996,0,153980.17999999996,0.38,sell,0.0
2010-07-06,4619.659999999974,393054,153980.17999999996,0.38,buy,0.0
2010-07-07,4619.659999999974,393054,169702.33999999997,0.42,buy,0.1021050891095205
2010-07-08,4619.659999999974,393054,169702.33999999997,0.42,buy,0.0
2010-07-09,4619.659999999974,393054,177563.41999999998,0.44,buy,0.04632275547879904
2010-07-12,4619.659999999974,393054,177563.41999999998,0.44,buy,0.0
2010-07-13,4619.659999999974,393054,185424.49999999997,0.46,buy,0.04427195646490695
2010-07-14,4619.659999999974,393054,185424.49999999997,0.46,buy,0.0
2010-07-15,4619.659999999974,393054,185424.49999999997,0.46,hold,0.0
2010-07-16,173632.87999999998,0,173632.87999999998,0.43,sell,-0.06359256732524557
2010-07-19,173632.87999999998,0,173632.87999999998,0.44,sell,0.0
2010-07-20,5209.319999999978,358348,166465.91999999998,0.45,buy,-0.04127651398744289
2010-07-21,5209.319999999978,358348,159298.95999999996,0.43,buy,-0.043053617220870324
2010-07-22,5209.319999999978,358348,170049.4,0.46,buy,0.06748593964455282
2010-07-23,5209.319999999978,358348,177216.36,0.48,buy,0.04214634100443749
2010-07-26,5209.319999999978,358348,180799.83999999997,0.49,buy,0.02022093219835901
2010-07-27,5209.319999999978,358348,180799.83999999997,0.49,hold,0.0
2010-07-28,5209.319999999978,358348,177216.36,0.48,hold,-0.019820150283318735
2010-07-29,166465.91999999998,0,166465.91999999998,0.47,sell,-0.06066279659507736
2010-07-30,4994.25999999998,329534,159875.23999999996,0.47,buy,-0.039591767492109034
2010-08-02,4994.25999999998,329534,166465.91999999998,0.49,buy,0.04122389433160522
2010-08-03,4994.25999999998,329534,166465.91999999998,0.49,buy,0.0
2010-08-04,4994.25999999998,329534,169761.25999999998,0.5,buy,0.01979588374605443
2010-08-05,4994.25999999998,329534,169761.25999999998,0.5,hold,0.0
2010-08-06,4994.25999999998,329534,169761.25999999998,0.5,hold,0.0
2010-08-09,166465.91999999998,0,166465.91999999998,0.51,sell,-0.019411613697966172
2010-08-10,166465.91999999998,0,166465.91999999998,0.5,sell,0.0
2010-08-11,166465.91999999998,0,166465.91999999998,0.45,sell,0.0
2010-08-12,166465.91999999998,0,166465.91999999998,0.44,sell,0.0
2010-08-13,166465.91999999998,0,166465.91999999998,0.43,sell,0.0
2010-08-16,4994.219999999972,358826,162877.65999999997,0.44,buy,-0.021555523196579874
2010-08-17,4994.219999999972,358826,166465.91999999998,0.45,hold,0.022030399994695467
2010-08-18,166465.91999999998,0,166465.91999999998,0.46,sell,0.0
2010-08-19,166465.91999999998,0,166465.91999999998,0.44,sell,0.0
2010-08-20,166465.91999999998,0,166465.91999999998,0.44,sell,0.0
2010-08-23,166465.91999999998,0,166465.91999999998,0.43,sell,0.0
2010-08-24,166465.91999999998,0,166465.91999999998,0.4,sell,0.0
2010-08-25,166465.91999999998,0,166465.91999999998,0.41,sell,0.0
2010-08-26,166465.91999999998,0,166465.91999999998,0.4,sell,0.0
2010-08-27,166465.91999999998,0,166465.91999999998,0.41,sell,0.0
2010-08-30,166465.91999999998,0,166465.91999999998,0.4,sell,0.0
2010-08-31,4993.979999999981,393834,162527.58,0.4,buy,-0.023658536233722775
2010-09-01,4993.979999999981,393834,174342.59999999998,0.43,buy,0.0726954772845322
2010-09-02,4993.979999999981,393834,182219.28,0.45,buy,0.04517931934019582
2010-09-03,4993.979999999981,393834,190095.95999999996,0.47,buy,0.043226380874734904
2010-09-07,4993.979999999981,393834,186157.62,0.46,buy,-0.02071764176366488
2010-09-08,4993.979999999981,393834,190095.95999999996,0.47,buy,0.02115594301216339
2010-09-09,4993.979999999981,393834,194034.3,0.48,hold,0.020717641763665185
2010-09-10,4993.979999999981,393834,194034.3,0.48,buy,0.0
2010-09-13,4993.979999999981,393834,205849.31999999998,0.51,buy,0.06089139909799448
2010-09-14,4993.979999999981,393834,205849.31999999998,0.51,hold,0.0
2010-09-15,4993.979999999981,393834,209787.65999999997,0.52,buy,0.019132149671419837
2010-09-16,4993.979999999981,393834,213726.0,0.53,buy,0.01877298216682538
2010-09-17,4993.979999999981,393834,213726.0,0.53,buy,0.0
2010-09-20,4993.979999999981,393834,225541.02,0.56,buy,0.05528115437522805
2010-09-21,4993.979999999981,393834,225541.02,0.56,buy,0.0
2010-09-22,4993.979999999981,393834,225541.02,0.56,hold,0.0
2010-09-23,4993.979999999981,393834,225541.02,0.56,buy,0.0
2010-09-24,4993.979999999981,393834,237356.03999999998,0.59,buy,0.052385237949176565
2010-09-27,4993.979999999981,393834,233417.69999999995,0.58,hold,-0.016592541736035138
2010-09-28,4993.979999999981,393834,233417.69999999995,0.58,hold,0.0
2010-09-29,4993.979999999981,393834,233417.69999999995,0.58,hold,0.0
2010-09-30,233417.69999999995,0,233417.69999999995,0.57,sell,0.0
2010-10-01,233417.69999999995,0,233417.69999999995,0.57,sell,0.0
2010-10-04,7002.869999999966,397219,225473.31999999998,0.55,buy,-0.034035036760279865
2010-10-05,7002.869999999966,397219,241362.07999999996,0.59,buy,0.07046847050462547
2010-10-06,7002.869999999966,397219,233417.69999999995,0.57,hold,-0.032914780979680015
2010-10-07,7002.869999999966,397219,237389.88999999996,0.58,buy,0.017017518380139995
2010-10-08,7002.869999999966,397219,241362.07999999996,0.59,buy,0.016732768189917452
2010-10-11,7002.869999999966,397219,241362.07999999996,0.59,hold,0.0
2010-10-12,7002.869999999966,397219,245334.26999999996,0.6,buy,0.016457390489840008
2010-10-13,7002.869999999966,397219,253278.64999999997,0.62,buy,0.032381860063822335
2010-10-14,7002.869999999966,397219,253278.64999999997,0.62,buy,0.0
2010-10-15,7002.869999999966,397219,265195.22,0.65,buy,0.04704924793305716
2010-10-18,7002.869999999966,397219,265195.22,0.65,hold,0.0
2010-10-19,7002.869999999966,397219,257250.83999999997,0.63,hold,-0.029956723956035127
2010-10-20,7002.869999999966,397219,261223.02999999997,0.64,buy,0.015440921397963181
2010-10-21,7002.869999999966,397219,265195.22,0.65,buy,0.015206124819852227
2010-10-22,7002.869999999966,397219,269167.41000000003,0.66,buy,0.014978361978017782
2010-10-25,7002.869999999966,397219,273139.6,0.67,buy,0.014757321475136769
2010-10-26,7002.869999999966,397219,273139.6,0.67,hold,0.0
2010-10-27,7002.869999999966,397219,277111.79000000004,0.68,buy,0.014542710028132358
2010-10-28,7002.869999999966,397219,277111.79000000004,0.68,buy,0.0
2010-10-29,7002.869999999966,397219,277111.79000000004,0.68,buy,0.0
2010-11-01,7002.869999999966,397219,277111.79000000004,0.68,buy,0.0
2010-11-02,7002.869999999966,397219,285056.1699999999,0.7,buy,0.028668502339795385
2010-11-03,7002.869999999966,397219,289028.36,0.71,buy,0.013934762401389389
2010-11-04,7002.869999999966,397219,300944.92999999993,0.74,buy,0.04122976029065089
2010-11-05,7002.869999999966,397219,300944.92999999993,0.74,hold,0.0
2010-11-08,7002.869999999966,397219,300944.92999999993,0.74,hold,0.0
2010-11-09,7002.869999999966,397219,296972.74,0.73,hold,-0.013199059376079023
2010-11-10,289028.36,0,289028.36,0.74,sell,-0.02675120955546292
2010-11-11,289028.36,0,289028.36,0.73,sell,0.0
2010-11-12,289028.36,0,289028.36,0.69,sell,0.0
2010-11-15,289028.36,0,289028.36,0.68,sell,0.0
2010-11-16,289028.36,0,289028.36,0.65,sell,0.0
2010-11-17,289028.36,0,289028.36,0.66,sell,0.0
2010-11-18,8671.159999999974,412290,293151.25999999995,0.69,buy,0.014264690150129091
2010-11-19,8671.159999999974,412290,293151.25999999995,0.69,hold,0.0
2010-11-22,289028.36,0,289028.36,0.71,sell,-0.014064070541603559
2010-11-23,8671.01000000001,406315,280902.06,0.67,buy,-0.028115926063449235
2010-11-24,8671.01000000001,406315,297154.66,0.71,buy,0.05785860025376808
2010-11-26,8671.01000000001,406315,297154.66,0.71,hold,0.0
2010-11-29,284965.21,0,284965.21,0.7,sell,-0.04102055811610006
2010-11-30,8549.210000000021,394880,273118.81000000006,0.67,buy,-0.04157139041639491
2010-12-01,8549.210000000021,394880,288914.01,0.71,buy,0.05783270657923543
2010-12-02,8549.210000000021,394880,300760.41000000003,0.74,buy,0.04100320368679948
2010-12-03,8549.210000000021,394880,300760.41000000003,0.74,buy,0.0
2010-12-06,8549.210000000021,394880,300760.41000000003,0.74,buy,0.0
2010-12-07,8549.210000000021,394880,300760.41000000003,0.74,hold,0.0
2010-12-08,8549.210000000021,394880,304709.21,0.75,hold,0.01312938760789689
2010-12-09,8549.210000000021,394880,304709.21,0.75,buy,0.0
2010-12-10,8549.210000000021,394880,312606.81000000006,0.77,buy,0.025918481426931712
2010-12-13,8549.210000000021,394880,308658.01,0.76,hold,-0.012631842537275647
2010-12-14,8549.210000000021,394880,308658.01,0.76,hold,0.0
2010-12-15,8549.210000000021,394880,304709.21,0.75,hold,-0.012793447349705871
2010-12-16,8549.210000000021,394880,312606.81000000006,0.77,buy,0.025918481426931712
2010-12-17,8549.210000000021,394880,312606.81000000006,0.77,buy,0.0
2010-12-20,8549.210000000021,394880,312606.81000000006,0.77,buy,0.0
2010-12-21,8549.210000000021,394880,320504.41000000003,0.79,buy,0.02526368507455092
2010-12-22,8549.210000000021,394880,320504.41000000003,0.79,hold,0.0
2010-12-23,8549.210000000021,394880,316555.61000000004,0.78,hold,-0.012320579301857306
2010-12-27,8549.210000000021,394880,316555.61000000004,0.78,hold,0.0
2010-12-28,8549.210000000021,394880,316555.61000000004,0.78,hold,0.0
2010-12-29,316555.61000000004,0,316555.61000000004,0.78,sell,0.0
2010-12-30,316555.61000000004,0,316555.61000000004,0.78,sell,0.0
2010-12-31,9496.830000000016,388682,308781.97000000003,0.77,buy,-0.02455694909339946
2011-01-03,9496.830000000016,388682,320442.43000000005,0.8,buy,0.037762761860739534
2011-01-04,9496.830000000016,388682,320442.43000000005,0.8,buy,0.0
2011-01-05,9496.830000000016,388682,328216.07,0.82,buy,0.02425908454133229
2011-01-06,9496.830000000016,388682,332102.89,0.83,buy,0.011842259886909276
2011-01-07,9496.830000000016,388682,332102.89,0.83,hold,0.0
2011-01-10,9496.830000000016,388682,335989.71,0.84,buy,0.011703662078941881
2011-01-11,9496.830000000016,388682,335989.71,0.84,buy,0.0
2011-01-12,9496.830000000016,388682,343763.35000000003,0.86,buy,0.023136541889928752
2011-01-13,9496.830000000016,388682,343763.35000000003,0.86,buy,0.0
2011-01-14,9496.830000000016,388682,351536.99,0.88,buy,0.022613347234369096
2011-01-18,9496.830000000016,388682,355423.81,0.89,hold,0.011056645845434379
2011-01-19,339876.53,0,339876.53,0.86,sell,-0.04374293326043624
2011-01-20,339876.53,0,339876.53,0.84,sell,0.0
2011-01-21,339876.53,0,339876.53,0.82,sell,0.0
2011-01-24,10196.69000000006,392476,343801.29000000004,0.85,buy,0.011547605243586572
2011-01-25,10196.69000000006,392476,347726.05000000005,0.86,buy,0.011415780318916224
2011-01-26,10196.69000000006,392476,351650.81000000006,0.87,hold,0.01128693119195415
2011-01-27,359500.3300000001,0,359500.3300000001,0.89,sell,0.022321916448877276
2011-01-28,359500.3300000001,0,359500.3300000001,0.82,sell,0.0
2011-01-31,10785.280000000086,410253,351295.2700000001,0.83,buy,-0.02282351173363317
2011-02-01,10785.280000000086,410253,371807.9200000001,0.88,buy,0.05839147791543
2011-02-02,10785.280000000086,410253,367705.3900000001,0.87,hold,-0.011034003794217258
2011-02-03,10785.280000000086,410253,371807.9200000001,0.88,buy,0.011157111403779061
2011-02-04,10785.280000000086,410253,375910.45000000007,0.89,buy,0.011034003794217102
2011-02-07,10785.280000000086,410253,384115.5100000001,0.91,buy,0.02182716654990585
2011-02-08,10785.280000000086,410253,392320.5700000001,0.93,buy,0.021360918230039695
2011-02-09,10785.280000000086,410253,388218.0400000001,0.92,hold,-0.010457086152785787
2011-02-10,10785.280000000086,410253,388218.0400000001,0.92,buy,0.0
2011-02-11,10785.280000000086,410253,396423.1000000001,0.94,buy,0.021135184753392697
2011-02-14,10785.280000000086,410253,400525.63000000006,0.95,hold,0.010348867157337625
2011-02-15,10785.280000000086,410253,400525.63000000006,0.95,buy,0.0
2011-02-16,10785.280000000086,410253,404628.1600000001,0.96,buy,0.010242865107034541
2011-02-17,10785.280000000086,410253,404628.1600000001,0.96,hold,0.0
2011-02-18,388218.0400000001,0,388218.0400000001,0.96,sell,-0.040556050275887844
2011-02-22,388218.0400000001,0,388218.0400000001,0.87,sell,0.0
2011-02-23,388218.0400000001,0,388218.0400000001,0.85,sell,0.0
2011-02-24,388218.0400000001,0,388218.0400000001,0.86,sell,0.0
2011-02-25,388218.0400000001,0,388218.0400000001,0.9,sell,0.0
2011-02-28,388218.0400000001,0,388218.0400000001,0.91,sell,0.0
2011-03-01,388218.0400000001,0,388218.0400000001,0.86,sell,0.0
2011-03-02,11647.240000000107,418412,379849.8000000001,0.88,buy,-0.02155551555512461
2011-03-03,11647.240000000107,418412,400770.40000000014,0.93,buy,0.05507598003210751
2011-03-04,11647.240000000107,418412,392402.16000000015,0.91,hold,-0.020880384379684695
2011-03-07,375665.6800000001,0,375665.6800000001,0.88,sell,-0.04265134524234024
2011-03-08,375665.6800000001,0,375665.6800000001,0.89,sell,0.0
2011-03-09,375665.6800000001,0,375665.6800000001,0.87,sell,0.0
2011-03-10,375665.6800000001,0,375665.6800000001,0.83,sell,0.0
2011-03-11,375665.6800000001,0,375665.6800000001,0.84,sell,0.0
2011-03-14,375665.6800000001,0,375665.6800000001,0.84,sell,0.0
2011-03-15,375665.6800000001,0,375665.6800000001,0.8,sell,0.0
2011-03-16,375665.6800000001,0,375665.6800000001,0.74,sell,0.0
2011-03-17,11270.280000000086,461260,361827.88000000006,0.76,buy,-0.036835411741631664
2011-03-18,11270.280000000086,461260,361827.88000000006,0.76,buy,0.0
2011-03-21,11270.280000000086,461260,380278.2800000001,0.8,buy,0.0509922010432143
2011-03-22,11270.280000000086,461260,380278.2800000001,0.8,hold,0.0
2011-03-23,11270.280000000086,461260,384890.8800000001,0.81,buy,0.012129538400142217
2011-03-24,11270.280000000086,461260,403341.2800000001,0.85,buy,0.04793670351451289
2011-03-25,11270.280000000086,461260,407953.88000000006,0.86,buy,0.011435973030085034
2011-03-28,11270.280000000086,461260,403341.2800000001,0.85,hold,-0.011306670254000221
2011-03-29,11270.280000000086,461260,412566.4800000001,0.87,buy,0.02287194606017021
2011-03-30,11270.280000000086,461260,417179.0800000001,0.88,buy,0.01118025875490412
2011-03-31,11270.280000000086,461260,421791.6800000001,0.89,buy,0.01105664262934765
2011-04-01,11270.280000000086,461260,421791.6800000001,0.89,hold,0.0
2011-04-04,11270.280000000086,461260,417179.0800000001,0.88,hold,-0.010935730168978282
2011-04-05,11270.280000000086,461260,412566.4800000001,0.87,hold,-0.011056642629347512
2011-04-06,11270.280000000086,461260,417179.0800000001,0.88,hold,0.01118025875490412
2011-04-07,421791.6800000001,0,421791.6800000001,0.88,sell,0.01105664262934765
2011-04-08,421791.6800000001,0,421791.6800000001,0.86,sell,0.0
2011-04-11,421791.6800000001,0,421791.6800000001,0.86,sell,0.0
2011-04-12,421791.6800000001,0,421791.6800000001,0.84,sell,0.0
2011-04-13,421791.6800000001,0,421791.6800000001,0.86,sell,0.0
2011-04-14,421791.6800000001,0,421791.6800000001,0.85,sell,0.0
2011-04-15,421791.6800000001,0,421791.6800000001,0.85,sell,0.0
2011-04-18,12654.560000000114,487068,416921.0000000001,0.83,buy,-0.011547596197250718
2011-04-19,12654.560000000114,487068,426662.3600000001,0.85,buy,0.023365002002777465
2011-04-20,12654.560000000114,487068,451015.7600000001,0.9,buy,0.05707885738971682
2011-04-21,12654.560000000114,487068,465627.80000000016,0.93,buy,0.032398069637300554
2011-04-25,12654.560000000114,487068,465627.80000000016,0.93,buy,0.0
2011-04-26,12654.560000000114,487068,475369.1600000001,0.95,buy,0.020920915804425604
2011-04-27,12654.560000000114,487068,485110.5200000001,0.97,buy,0.02049220020920159
2011-04-28,12654.560000000114,487068,485110.5200000001,0.97,hold,0.0
2011-04-29,12654.560000000114,487068,480239.8400000001,0.96,hold,-0.01004035121728548
2011-05-02,12654.560000000114,487068,480239.8400000001,0.96,hold,0.0
2011-05-03,470498.4800000001,0,470498.4800000001,0.94,sell,-0.020284364579165246
2011-05-04,470498.4800000001,0,470498.4800000001,0.94,sell,0.0
2011-05-05,470498.4800000001,0,470498.4800000001,0.92,sell,0.0
2011-05-06,14115.320000000123,485514,465643.34000000014,0.93,buy,-0.010319140669699836
2011-05-09,14115.320000000123,485514,470498.4800000001,0.94,buy,0.010426735621301818
2011-05-10,14115.320000000123,485514,485063.9000000001,0.97,hold,0.030957422009099754
2011-05-11,14115.320000000123,485514,470498.4800000001,0.94,hold,-0.030027837569441843
2011-05-12,14115.320000000123,485514,480208.7600000001,0.96,hold,0.02063828133939992
2011-05-13,460788.2000000001,0,460788.2000000001,0.93,sell,-0.04044191113881386
2011-05-16,460788.2000000001,0,460788.2000000001,0.88,sell,0.0
2011-05-17,460788.2000000001,0,460788.2000000001,0.89,sell,0.0
2011-05-18,460788.2000000001,0,460788.2000000001,0.91,sell,0.0
2011-05-19,460788.2000000001,0,460788.2000000001,0.92,sell,0.0
2011-05-20,460788.2000000001,0,460788.2000000001,0.9,sell,0.0
2011-05-23,460788.2000000001,0,460788.2000000001,0.86,sell,0.0
2011-05-24,460788.2000000001,0,460788.2000000001,0.84,sell,0.0
2011-05-25,13824.200000000128,532100,466109.2000000001,0.85,buy,0.011547604734669852
2011-05-26,13824.200000000128,532100,476751.2000000001,0.87,buy,0.022831559643105084
2011-05-27,13824.200000000128,532100,482072.2000000001,0.88,buy,0.011160957749031357
2011-05-31,13824.200000000128,532100,503356.2000000001,0.92,hold,0.044151062849091885
2011-06-01,476751.2000000001,0,476751.2000000001,0.86,sell,-0.052855214657135434
2011-06-02,476751.2000000001,0,476751.2000000001,0.87,sell,0.0
2011-06-03,476751.2000000001,0,476751.2000000001,0.83,sell,0.0
2011-06-06,476751.2000000001,0,476751.2000000001,0.81,sell,0.0
2011-06-07,476751.2000000001,0,476751.2000000001,0.8,sell,0.0
2011-06-08,476751.2000000001,0,476751.2000000001,0.79,sell,0.0
2011-06-09,476751.2000000001,0,476751.2000000001,0.79,sell,0.0
2011-06-10,476751.2000000001,0,476751.2000000001,0.75,sell,0.0
2011-06-13,476751.2000000001,0,476751.2000000001,0.75,sell,0.0
2011-06-14,476751.2000000001,0,476751.2000000001,0.78,sell,0.0
2011-06-15,476751.2000000001,0,476751.2000000001,0.74,sell,0.0
2011-06-16,476751.2000000001,0,476751.2000000001,0.73,sell,0.0
2011-06-17,476751.2000000001,0,476751.2000000001,0.72,sell,0.0
2011-06-20,14303.000000000116,624930,470501.9000000001,0.73,buy,-0.013108094956027473
2011-06-21,14303.000000000116,624930,501748.40000000014,0.78,buy,0.06641099642743219
2011-06-22,14303.000000000116,624930,489249.8000000001,0.76,hold,-0.024910094381965207
2011-06-23,14303.000000000116,624930,507997.7000000001,0.79,hold,0.03831968863349565
2011-06-24,14303.000000000116,624930,476751.2000000001,0.74,buy,-0.061509136753965604
2011-06-27,14303.000000000116,624930,501748.40000000014,0.78,buy,0.052432379824109525
2011-06-28,14303.000000000116,624930,520496.30000000016,0.81,buy,0.03736514157294775
2011-06-29,14303.000000000116,624930,532994.9000000001,0.83,buy,0.024012850811811676
2011-06-30,14303.000000000116,624930,551742.8000000002,0.86,buy,0.03517463300305503
2011-07-01,14303.000000000116,624930,576740.0000000001,0.9,buy,0.045305892528185135
2011-07-05,14303.000000000116,624930,582989.3000000002,0.91,buy,0.0108355584838923
2011-07-06,14303.000000000116,624930,589238.6000000001,0.92,buy,0.010719407714686923
2011-07-07,14303.000000000116,624930,614235.8,0.96,buy,0.04242288268283841
2011-07-08,14303.000000000116,624930,607986.5000000001,0.95,hold,-0.010174105775013325
2011-07-11,576740.0000000001,0,576740.0000000001,0.9,sell,-0.051393410873432216
2011-07-12,576740.0000000001,0,576740.0000000001,0.88,sell,0.0
2011-07-13,576740.0000000001,0,576740.0000000001,0.89,sell,0.0
2011-07-14,576740.0000000001,0,576740.0000000001,0.86,sell,0.0
2011-07-15,576740.0000000001,0,576740.0000000001,0.89,sell,0.0
2011-07-18,17302.70000000007,621597,564308.06,0.88,buy,-0.021555536290182854
2011-07-19,17302.70000000007,621597,601603.88,0.94,buy,0.06609124101470382
2011-07-20,17302.70000000007,621597,589171.9400000001,0.92,buy,-0.020664660606909555
2011-07-21,17302.70000000007,621597,601603.88,0.94,buy,0.021100699398548993
2011-07-22,17302.70000000007,621597,620251.79,0.97,buy,0.03099699091036453
2011-07-25,17302.70000000007,621597,620251.79,0.97,hold,0.0
2011-07-26,607819.8500000001,0,607819.8500000001,0.97,sell,-0.020043376255310677
2011-07-27,607819.8500000001,0,607819.8500000001,0.9,sell,0.0
2011-07-28,607819.8500000001,0,607819.8500000001,0.9,sell,0.0
2011-07-29,607819.8500000001,0,607819.8500000001,0.89,sell,0.0
2011-08-01,607819.8500000001,0,607819.8500000001,0.88,sell,0.0
2011-08-02,607819.8500000001,0,607819.8500000001,0.82,sell,0.0
2011-08-03,607819.8500000001,0,607819.8500000001,0.84,sell,0.0
2011-08-04,607819.8500000001,0,607819.8500000001,0.72,sell,0.0
2011-08-05,607819.8500000001,0,607819.8500000001,0.71,sell,0.0
2011-08-08,607819.8500000001,0,607819.8500000001,0.58,sell,0.0
2011-08-09,607819.8500000001,0,607819.8500000001,0.66,sell,0.0
2011-08-10,607819.8500000001,0,607819.8500000001,0.58,sell,0.0
2011-08-11,18235.26000000001,879977,599020.0800000001,0.66,buy,-0.014477595623111053
2011-08-12,18235.26000000001,879977,616619.62,0.68,buy,0.0293805509825312
2011-08-15,18235.26000000001,879977,643018.9299999999,0.71,buy,0.042812958173468335
2011-08-16,18235.26000000001,879977,625419.39,0.69,hold,-0.02737017400094259
2011-08-17,563821.0,0,563821.0,0.68,sell,-0.0984913339511268
2011-08-18,563821.0,0,563821.0,0.58,sell,0.0
2011-08-19,563821.0,0,563821.0,0.55,sell,0.0
2011-08-22,563821.0,0,563821.0,0.55,sell,0.0
2011-08-23,16914.660000000033,882107,563821.0,0.62,buy,0.0
2011-08-24,16914.660000000033,882107,572642.0700000001,0.63,buy,0.015645160432123075
2011-08-25,16914.660000000033,882107,546178.86,0.6,hold,-0.04621247963845911
2011-08-26,16914.660000000033,882107,590284.2100000001,0.65,buy,0.08075257617989846
2011-08-29,16914.660000000033,882107,634389.5599999999,0.7,buy,0.07471883755792799
2011-08-30,16914.660000000033,882107,652031.7,0.72,buy,0.027809631671744432
2011-08-31,16914.660000000033,882107,652031.7,0.72,hold,0.0
2011-09-01,599105.28,0,599105.28,0.7,sell,-0.08117154426694274
2011-09-02,599105.28,0,599105.28,0.65,sell,0.0
2011-09-06,17973.199999999953,854606,573467.1,0.65,buy,-0.04279411458366725
2011-09-07,17973.199999999953,854606,616197.3999999999,0.7,hold,0.07451220828535748
2011-09-08,599105.28,0,599105.28,0.69,sell,-0.027738059264774375
2011-09-09,599105.28,0,599105.28,0.64,sell,0.0
2011-09-12,17973.199999999953,854606,590559.22,0.67,buy,-0.01426470486122248
2011-09-13,17973.199999999953,854606,607651.3399999999,0.69,buy,0.028942262555819345
2011-09-14,17973.199999999953,854606,633289.5199999999,0.72,buy,0.04219225452543239
2011-09-15,17973.199999999953,854606,667473.76,0.76,buy,0.05397884998949629
2011-09-16,17973.199999999953,854606,684565.88,0.78,hold,0.025607178924906344
2011-09-19,17973.199999999953,854606,684565.88,0.78,buy,0.0
2011-09-20,17973.199999999953,854606,676019.82,0.77,hold,-0.012483911701821972
2011-09-21,590559.22,0,590559.22,0.73,sell,-0.1264172994217832
2011-09-22,590559.22,0,590559.22,0.66,sell,0.0
2011-09-23,17717.080000000075,830206,582257.1600000001,0.68,buy,-0.014057963568835355
2011-09-26,17717.080000000075,830206,598861.28,0.7,buy,0.028516815490941965
2011-09-27,17717.080000000075,830206,615465.4,0.72,hold,0.02772615387657054
2011-09-28,615465.4,0,615465.4,0.69,sell,0.0
2011-09-29,615465.4,0,615465.4,0.67,sell,0.0
2011-09-30,615465.4,0,615465.4,0.62,sell,0.0
2011-10-03,615465.4,0,615465.4,0.57,sell,0.0
2011-10-04,18464.20000000007,995002,615465.4,0.6,buy,0.0
2011-10-05,18464.20000000007,995002,665215.5000000001,0.65,buy,0.08083330110839715
2011-10-06,18464.20000000007,995002,695065.5600000002,0.68,buy,0.04487276679512136
2011-10-07,18464.20000000007,995002,685115.5400000002,0.67,buy,-0.014315225170989649
2011-10-10,18464.20000000007,995002,754765.68,0.74,buy,0.10166188902969546
2011-10-11,18464.20000000007,995002,764715.7000000001,0.75,buy,0.013182925858526076
2011-10-12,18464.20000000007,995002,774665.7200000001,0.76,buy,0.013011397569057387
2011-10-13,18464.20000000007,995002,794565.7600000001,0.78,buy,0.025688551185665005
2011-10-14,18464.20000000007,995002,844315.86,0.83,buy,0.06261294219373341
