,date,cash,position,portfolio_value,close,signal
103,2010-07-22,5209.319999999978,358348,170049.4,0.46,buy
104,2010-07-23,5209.319999999978,358348,177216.36,0.48,buy
105,2010-07-26,5209.319999999978,358348,180799.83999999997,0.49,buy
106,2010-07-27,5209.319999999978,358348,180799.83999999997,0.49,hold
107,2010-07-28,5209.319999999978,358348,177216.36,0.48,hold
108,2010-07-29,166465.91999999998,0,166465.91999999998,0.47,sell
109,2010-07-30,4994.25999999998,329534,159875.23999999996,0.47,buy
110,2010-08-02,4994.25999999998,329534,166465.91999999998,0.49,buy
111,2010-08-03,4994.25999999998,329534,166465.91999999998,0.49,buy
112,2010-08-04,4994.25999999998,329534,169761.25999999998,0.5,buy
113,2010-08-05,4994.25999999998,329534,169761.25999999998,0.5,hold
114,2010-08-06,4994.25999999998,329534,169761.25999999998,0.5,hold
115,2010-08-09,166465.91999999998,0,166465.91999999998,0.51,sell
116,2010-08-10,166465.91999999998,0,166465.91999999998,0.5,sell
117,2010-08-11,166465.91999999998,0,166465.91999999998,0.45,sell
118,2010-08-12,166465.91999999998,0,166465.91999999998,0.44,sell
119,2010-08-13,166465.91999999998,0,166465.91999999998,0.43,sell
120,2010-08-16,4994.219999999972,358826,162877.65999999997,0.44,buy
121,2010-08-17,4994.219999999972,358826,166465.91999999998,0.45,hold
122,2010-08-18,166465.91999999998,0,166465.91999999998,0.46,sell
123,2010-08-19,166465.91999999998,0,166465.91999999998,0.44,sell
124,2010-08-20,166465.91999999998,0,166465.91999999998,0.44,sell
125,2010-08-23,166465.91999999998,0,166465.91999999998,0.43,sell
126,2010-08-24,166465.91999999998,0,166465.91999999998,0.4,sell
127,2010-08-25,166465.91999999998,0,166465.91999999998,0.41,sell
128,2010-08-26,166465.91999999998,0,166465.91999999998,0.4,sell
129,2010-08-27,166465.91999999998,0,166465.91999999998,0.41,sell
130,2010-08-30,166465.91999999998,0,166465.91999999998,0.4,sell
131,2010-08-31,4993.979999999981,393834,162527.58,0.4,buy
132,2010-09-01,4993.979999999981,393834,174342.59999999998,0.43,buy
133,2010-09-02,4993.979999999981,393834,182219.28,0.45,buy
134,2010-09-03,4993.979999999981,393834,190095.95999999996,0.47,buy
135,2010-09-07,4993.979999999981,393834,186157.62,0.46,buy
136,2010-09-08,4993.979999999981,393834,190095.95999999996,0.47,buy
137,2010-09-09,4993.979999999981,393834,194034.3,0.48,hold
138,2010-09-10,4993.979999999981,393834,194034.3,0.48,buy
139,2010-09-13,4993.979999999981,393834,205849.31999999998,0.51,buy
140,2010-09-14,4993.979999999981,393834,205849.31999999998,0.51,hold
141,2010-09-15,4993.979999999981,393834,209787.65999999997,0.52,buy
142,2010-09-16,4993.979999999981,393834,213726.0,0.53,buy
143,2010-09-17,4993.979999999981,393834,213726.0,0.53,buy
144,2010-09-20,4993.979999999981,393834,225541.02,0.56,buy
145,2010-09-21,4993.979999999981,393834,225541.02,0.56,buy
146,2010-09-22,4993.979999999981,393834,225541.02,0.56,hold
147,2010-09-23,4993.979999999981,393834,225541.02,0.56,buy
148,2010-09-24,4993.979999999981,393834,237356.03999999998,0.59,buy
149,2010-09-27,4993.979999999981,393834,233417.69999999995,0.58,hold
150,2010-09-28,4993.979999999981,393834,233417.69999999995,0.58,hold
151,2010-09-29,4993.979999999981,393834,233417.69999999995,0.58,hold
152,2010-09-30,233417.69999999995,0,233417.69999999995,0.57,sell
153,2010-10-01,233417.69999999995,0,233417.69999999995,0.57,sell
154,2010-10-04,7002.869999999966,397219,225473.31999999998,0.55,buy
155,2010-10-05,7002.869999999966,397219,241362.07999999996,0.59,buy
156,2010-10-06,7002.869999999966,397219,233417.69999999995,0.57,hold
157,2010-10-07,7002.869999999966,397219,237389.88999999996,0.58,buy
158,2010-10-08,7002.869999999966,397219,241362.07999999996,0.59,buy
159,2010-10-11,7002.869999999966,397219,241362.07999999996,0.59,hold
160,2010-10-12,7002.869999999966,397219,245334.26999999996,0.6,buy
161,2010-10-13,7002.869999999966,397219,253278.64999999997,0.62,buy
162,2010-10-14,7002.869999999966,397219,253278.64999999997,0.62,buy
163,2010-10-15,7002.869999999966,397219,265195.22,0.65,buy
164,2010-10-18,7002.869999999966,397219,265195.22,0.65,hold
165,2010-10-19,7002.869999999966,397219,257250.83999999997,0.63,hold
166,2010-10-20,7002.869999999966,397219,261223.02999999997,0.64,buy
167,2010-10-21,7002.869999999966,397219,265195.22,0.65,buy
168,2010-10-22,7002.869999999966,397219,269167.41000000003,0.66,buy
169,2010-10-25,7002.869999999966,397219,273139.6,0.67,buy
170,2010-10-26,7002.869999999966,397219,273139.6,0.67,hold
171,2010-10-27,7002.869999999966,397219,277111.79000000004,0.68,buy
172,2010-10-28,7002.869999999966,397219,277111.79000000004,0.68,buy
173,2010-10-29,7002.869999999966,397219,277111.79000000004,0.68,buy
174,2010-11-01,7002.869999999966,397219,277111.79000000004,0.68,buy
175,2010-11-02,7002.869999999966,397219,285056.1699999999,0.7,buy
176,2010-11-03,7002.869999999966,397219,289028.36,0.71,buy
177,2010-11-04,7002.869999999966,397219,300944.92999999993,0.74,buy
178,2010-11-05,7002.869999999966,397219,300944.92999999993,0.74,hold
179,2010-11-08,7002.869999999966,397219,300944.92999999993,0.74,hold
180,2010-11-09,7002.869999999966,397219,296972.74,0.73,hold
181,2010-11-10,289028.36,0,289028.36,0.74,sell
182,2010-11-11,289028.36,0,289028.36,0.73,sell
183,2010-11-12,289028.36,0,289028.36,0.69,sell
184,2010-11-15,289028.36,0,289028.36,0.68,sell
185,2010-11-16,289028.36,0,289028.36,0.65,sell
186,2010-11-17,289028.36,0,289028.36,0.66,sell
187,2010-11-18,8671.159999999974,412290,293151.25999999995,0.69,buy
188,2010-11-19,8671.159999999974,412290,293151.25999999995,0.69,hold
189,2010-11-22,289028.36,0,289028.36,0.71,sell
190,2010-11-23,8671.01000000001,406315,280902.06,0.67,buy
191,2010-11-24,8671.01000000001,406315,297154.66,0.71,buy
192,2010-11-26,8671.01000000001,406315,297154.66,0.71,hold
193,2010-11-29,284965.21,0,284965.21,0.7,sell
194,2010-11-30,8549.210000000021,394880,273118.81000000006,0.67,buy
195,2010-12-01,8549.210000000021,394880,288914.01,0.71,buy
196,2010-12-02,8549.210000000021,394880,300760.41000000003,0.74,buy
197,2010-12-03,8549.210000000021,394880,300760.41000000003,0.74,buy
198,2010-12-06,8549.210000000021,394880,300760.41000000003,0.74,buy
199,2010-12-07,8549.210000000021,394880,300760.41000000003,0.74,hold
200,2010-12-08,8549.210000000021,394880,304709.21,0.75,hold
201,2010-12-09,8549.210000000021,394880,304709.21,0.75,buy
202,2010-12-10,8549.210000000021,394880,312606.81000000006,0.77,buy
203,2010-12-13,8549.210000000021,394880,308658.01,0.76,hold
204,2010-12-14,8549.210000000021,394880,308658.01,0.76,hold
205,2010-12-15,8549.210000000021,394880,304709.21,0.75,hold
206,2010-12-16,8549.210000000021,394880,312606.81000000006,0.77,buy
207,2010-12-17,8549.210000000021,394880,312606.81000000006,0.77,buy
208,2010-12-20,8549.210000000021,394880,312606.81000000006,0.77,buy
209,2010-12-21,8549.210000000021,394880,320504.41000000003,0.79,buy
210,2010-12-22,8549.210000000021,394880,320504.41000000003,0.79,hold
211,2010-12-23,8549.210000000021,394880,316555.61000000004,0.78,hold
212,2010-12-27,8549.210000000021,394880,316555.61000000004,0.78,hold
213,2010-12-28,8549.210000000021,394880,316555.61000000004,0.78,hold
214,2010-12-29,316555.61000000004,0,316555.61000000004,0.78,sell
215,2010-12-30,316555.61000000004,0,316555.61000000004,0.78,sell
216,2010-12-31,9496.830000000016,388682,308781.97000000003,0.77,buy
217,2011-01-03,9496.830000000016,388682,320442.43000000005,0.8,buy
218,2011-01-04,9496.830000000016,388682,320442.43000000005,0.8,buy
219,2011-01-05,9496.830000000016,388682,328216.07,0.82,buy
220,2011-01-06,9496.830000000016,388682,332102.89,0.83,buy
221,2011-01-07,9496.830000000016,388682,332102.89,0.83,hold
222,2011-01-10,9496.830000000016,388682,335989.71,0.84,buy
223,2011-01-11,9496.830000000016,388682,335989.71,0.84,buy
224,2011-01-12,9496.830000000016,388682,343763.35000000003,0.86,buy
225,2011-01-13,9496.830000000016,388682,343763.35000000003,0.86,buy
226,2011-01-14,9496.830000000016,388682,351536.99,0.88,buy
227,2011-01-18,9496.830000000016,388682,355423.81,0.89,hold
228,2011-01-19,339876.53,0,339876.53,0.86,sell
229,2011-01-20,339876.53,0,339876.53,0.84,sell
230,2011-01-21,339876.53,0,339876.53,0.82,sell
231,2011-01-24,10196.69000000006,392476,343801.29000000004,0.85,buy
232,2011-01-25,10196.69000000006,392476,347726.05000000005,0.86,buy
233,2011-01-26,10196.69000000006,392476,351650.81000000006,0.87,hold
234,2011-01-27,359500.3300000001,0,359500.3300000001,0.89,sell
235,2011-01-28,359500.3300000001,0,359500.3300000001,0.82,sell
236,2011-01-31,10785.280000000086,410253,351295.2700000001,0.83,buy
237,2011-02-01,10785.280000000086,410253,371807.9200000001,0.88,buy
238,2011-02-02,10785.280000000086,410253,367705.3900000001,0.87,hold
239,2011-02-03,10785.280000000086,410253,371807.9200000001,0.88,buy
240,2011-02-04,10785.280000000086,410253,375910.45000000007,0.89,buy
241,2011-02-07,10785.280000000086,410253,384115.5100000001,0.91,buy
242,2011-02-08,10785.280000000086,410253,392320.5700000001,0.93,buy
243,2011-02-09,10785.280000000086,410253,388218.0400000001,0.92,hold
244,2011-02-10,10785.280000000086,410253,388218.0400000001,0.92,buy
245,2011-02-11,10785.280000000086,410253,396423.1000000001,0.94,buy
246,2011-02-14,10785.280000000086,410253,400525.63000000006,0.95,hold
247,2011-02-15,10785.280000000086,410253,400525.63000000006,0.95,buy
248,2011-02-16,10785.280000000086,410253,404628.1600000001,0.96,buy
249,2011-02-17,10785.280000000086,410253,404628.1600000001,0.96,hold
250,2011-02-18,388218.0400000001,0,388218.0400000001,0.96,sell
251,2011-02-22,388218.0400000001,0,388218.0400000001,0.87,sell
252,2011-02-23,388218.0400000001,0,388218.0400000001,0.85,sell
253,2011-02-24,388218.0400000001,0,388218.0400000001,0.86,sell
254,2011-02-25,388218.0400000001,0,388218.0400000001,0.9,sell
255,2011-02-28,388218.0400000001,0,388218.0400000001,0.91,sell
256,2011-03-01,388218.0400000001,0,388218.0400000001,0.86,sell
257,2011-03-02,11647.240000000107,418412,379849.8000000001,0.88,buy
258,2011-03-03,11647.240000000107,418412,400770.40000000014,0.93,buy
259,2011-03-04,11647.240000000107,418412,392402.16000000015,0.91,hold
260,2011-03-07,375665.6800000001,0,375665.6800000001,0.88,sell
261,2011-03-08,375665.6800000001,0,375665.6800000001,0.89,sell
262,2011-03-09,375665.6800000001,0,375665.6800000001,0.87,sell
263,2011-03-10,375665.6800000001,0,375665.6800000001,0.83,sell
264,2011-03-11,375665.6800000001,0,375665.6800000001,0.84,sell
265,2011-03-14,375665.6800000001,0,375665.6800000001,0.84,sell
266,2011-03-15,375665.6800000001,0,375665.6800000001,0.8,sell
267,2011-03-16,375665.6800000001,0,375665.6800000001,0.74,sell
268,2011-03-17,11270.280000000086,461260,361827.88000000006,0.76,buy
269,2011-03-18,11270.280000000086,461260,361827.88000000006,0.76,buy
270,2011-03-21,11270.280000000086,461260,380278.2800000001,0.8,buy
271,2011-03-22,11270.280000000086,461260,380278.2800000001,0.8,hold
272,2011-03-23,11270.280000000086,461260,384890.8800000001,0.81,buy
273,2011-03-24,11270.280000000086,461260,403341.2800000001,0.85,buy
274,2011-03-25,11270.280000000086,461260,407953.88000000006,0.86,buy
275,2011-03-28,11270.280000000086,461260,403341.2800000001,0.85,hold
276,2011-03-29,11270.280000000086,461260,412566.4800000001,0.87,buy
277,2011-03-30,11270.280000000086,461260,417179.0800000001,0.88,buy
278,2011-03-31,11270.280000000086,461260,421791.6800000001,0.89,buy
279,2011-04-01,11270.280000000086,461260,421791.6800000001,0.89,hold
280,2011-04-04,11270.280000000086,461260,417179.0800000001,0.88,hold
281,2011-04-05,11270.280000000086,461260,412566.4800000001,0.87,hold
282,2011-04-06,11270.280000000086,461260,417179.0800000001,0.88,hold
283,2011-04-07,421791.6800000001,0,421791.6800000001,0.88,sell
284,2011-04-08,421791.6800000001,0,421791.6800000001,0.86,sell
285,2011-04-11,421791.6800000001,0,421791.6800000001,0.86,sell
286,2011-04-12,421791.6800000001,0,421791.6800000001,0.84,sell
287,2011-04-13,421791.6800000001,0,421791.6800000001,0.86,sell
288,2011-04-14,421791.6800000001,0,421791.6800000001,0.85,sell
289,2011-04-15,421791.6800000001,0,421791.6800000001,0.85,sell
290,2011-04-18,12654.560000000114,487068,416921.0000000001,0.83,buy
291,2011-04-19,12654.560000000114,487068,426662.3600000001,0.85,buy
292,2011-04-20,12654.560000000114,487068,451015.7600000001,0.9,buy
293,2011-04-21,12654.560000000114,487068,465627.80000000016,0.93,buy
294,2011-04-25,12654.560000000114,487068,465627.80000000016,0.93,buy
295,2011-04-26,12654.560000000114,487068,475369.1600000001,0.95,buy
296,2011-04-27,12654.560000000114,487068,485110.5200000001,0.97,buy
297,2011-04-28,12654.560000000114,487068,485110.5200000001,0.97,hold
298,2011-04-29,12654.560000000114,487068,480239.8400000001,0.96,hold
299,2011-05-02,12654.560000000114,487068,480239.8400000001,0.96,hold
300,2011-05-03,470498.4800000001,0,470498.4800000001,0.94,sell
301,2011-05-04,470498.4800000001,0,470498.4800000001,0.94,sell
302,2011-05-05,470498.4800000001,0,470498.4800000001,0.92,sell
303,2011-05-06,14115.320000000123,485514,465643.34000000014,0.93,buy
304,2011-05-09,14115.320000000123,485514,470498.4800000001,0.94,buy
305,2011-05-10,14115.320000000123,485514,485063.9000000001,0.97,hold
306,2011-05-11,14115.320000000123,485514,470498.4800000001,0.94,hold
307,2011-05-12,14115.320000000123,485514,480208.7600000001,0.96,hold
308,2011-05-13,460788.2000000001,0,460788.2000000001,0.93,sell
309,2011-05-16,460788.2000000001,0,460788.2000000001,0.88,sell
310,2011-05-17,460788.2000000001,0,460788.2000000001,0.89,sell
311,2011-05-18,460788.2000000001,0,460788.2000000001,0.91,sell
312,2011-05-19,460788.2000000001,0,460788.2000000001,0.92,sell
313,2011-05-20,460788.2000000001,0,460788.2000000001,0.9,sell
314,2011-05-23,460788.2000000001,0,460788.2000000001,0.86,sell
315,2011-05-24,460788.2000000001,0,460788.2000000001,0.84,sell
316,2011-05-25,13824.200000000128,532100,466109.2000000001,0.85,buy
317,2011-05-26,13824.200000000128,532100,476751.2000000001,0.87,buy
318,2011-05-27,13824.200000000128,532100,482072.2000000001,0.88,buy
319,2011-05-31,13824.200000000128,532100,503356.2000000001,0.92,hold
320,2011-06-01,476751.2000000001,0,476751.2000000001,0.86,sell
321,2011-06-02,476751.2000000001,0,476751.2000000001,0.87,sell
322,2011-06-03,476751.2000000001,0,476751.2000000001,0.83,sell
323,2011-06-06,476751.2000000001,0,476751.2000000001,0.81,sell
324,2011-06-07,476751.2000000001,0,476751.2000000001,0.8,sell
325,2011-06-08,476751.2000000001,0,476751.2000000001,0.79,sell
326,2011-06-09,476751.2000000001,0,476751.2000000001,0.79,sell
327,2011-06-10,476751.2000000001,0,476751.2000000001,0.75,sell
328,2011-06-13,476751.2000000001,0,476751.2000000001,0.75,sell
329,2011-06-14,476751.2000000001,0,476751.2000000001,0.78,sell
330,2011-06-15,476751.2000000001,0,476751.2000000001,0.74,sell
331,2011-06-16,476751.2000000001,0,476751.2000000001,0.73,sell
332,2011-06-17,476751.2000000001,0,476751.2000000001,0.72,sell
333,2011-06-20,14303.000000000116,624930,470501.9000000001,0.73,buy
334,2011-06-21,14303.000000000116,624930,501748.40000000014,0.78,buy
335,2011-06-22,14303.000000000116,624930,489249.8000000001,0.76,hold
336,2011-06-23,14303.000000000116,624930,507997.7000000001,0.79,hold
337,2011-06-24,14303.000000000116,624930,476751.2000000001,0.74,buy
338,2011-06-27,14303.000000000116,624930,501748.40000000014,0.78,buy
339,2011-06-28,14303.000000000116,624930,520496.30000000016,0.81,buy
340,2011-06-29,14303.000000000116,624930,532994.9000000001,0.83,buy
341,2011-06-30,14303.000000000116,624930,551742.8000000002,0.86,buy
342,2011-07-01,14303.000000000116,624930,576740.0000000001,0.9,buy
343,2011-07-05,14303.000000000116,624930,582989.3000000002,0.91,buy
344,2011-07-06,14303.000000000116,624930,589238.6000000001,0.92,buy
345,2011-07-07,14303.000000000116,624930,614235.8,0.96,buy
346,2011-07-08,14303.000000000116,624930,607986.5000000001,0.95,hold
347,2011-07-11,576740.0000000001,0,576740.0000000001,0.9,sell
348,2011-07-12,576740.0000000001,0,576740.0000000001,0.88,sell
349,2011-07-13,576740.0000000001,0,576740.0000000001,0.89,sell
350,2011-07-14,576740.0000000001,0,576740.0000000001,0.86,sell
351,2011-07-15,576740.0000000001,0,576740.0000000001,0.89,sell
352,2011-07-18,17302.70000000007,621597,564308.06,0.88,buy
353,2011-07-19,17302.70000000007,621597,601603.88,0.94,buy
354,2011-07-20,17302.70000000007,621597,589171.9400000001,0.92,buy
355,2011-07-21,17302.70000000007,621597,601603.88,0.94,buy
356,2011-07-22,17302.70000000007,621597,620251.79,0.97,buy
357,2011-07-25,17302.70000000007,621597,620251.79,0.97,hold
358,2011-07-26,607819.8500000001,0,607819.8500000001,0.97,sell
359,2011-07-27,607819.8500000001,0,607819.8500000001,0.9,sell
360,2011-07-28,607819.8500000001,0,607819.8500000001,0.9,sell
361,2011-07-29,607819.8500000001,0,607819.8500000001,0.89,sell
362,2011-08-01,607819.8500000001,0,607819.8500000001,0.88,sell
363,2011-08-02,607819.8500000001,0,607819.8500000001,0.82,sell
364,2011-08-03,607819.8500000001,0,607819.8500000001,0.84,sell
365,2011-08-04,607819.8500000001,0,607819.8500000001,0.72,sell
366,2011-08-05,607819.8500000001,0,607819.8500000001,0.71,sell
367,2011-08-08,607819.8500000001,0,607819.8500000001,0.58,sell
368,2011-08-09,607819.8500000001,0,607819.8500000001,0.66,sell
369,2011-08-10,607819.8500000001,0,607819.8500000001,0.58,sell
370,2011-08-11,18235.26000000001,879977,599020.0800000001,0.66,buy
371,2011-08-12,18235.26000000001,879977,616619.62,0.68,buy
372,2011-08-15,18235.26000000001,879977,643018.9299999999,0.71,buy
373,2011-08-16,18235.26000000001,879977,625419.39,0.69,hold
374,2011-08-17,563821.0,0,563821.0,0.68,sell
375,2011-08-18,563821.0,0,563821.0,0.58,sell
376,2011-08-19,563821.0,0,563821.0,0.55,sell
377,2011-08-22,563821.0,0,563821.0,0.55,sell
378,2011-08-23,16914.660000000033,882107,563821.0,0.62,buy
379,2011-08-24,16914.660000000033,882107,572642.0700000001,0.63,buy
380,2011-08-25,16914.660000000033,882107,546178.86,0.6,hold
381,2011-08-26,16914.660000000033,882107,590284.2100000001,0.65,buy
382,2011-08-29,16914.660000000033,882107,634389.5599999999,0.7,buy
383,2011-08-30,16914.660000000033,882107,652031.7,0.72,buy
384,2011-08-31,16914.660000000033,882107,652031.7,0.72,hold
385,2011-09-01,599105.28,0,599105.28,0.7,sell
386,2011-09-02,599105.28,0,599105.28,0.65,sell
387,2011-09-06,17973.199999999953,854606,573467.1,0.65,buy
388,2011-09-07,17973.199999999953,854606,616197.3999999999,0.7,hold
389,2011-09-08,599105.28,0,599105.28,0.69,sell
390,2011-09-09,599105.28,0,599105.28,0.64,sell
391,2011-09-12,17973.199999999953,854606,590559.22,0.67,buy
392,2011-09-13,17973.199999999953,854606,607651.3399999999,0.69,buy
393,2011-09-14,17973.199999999953,854606,633289.5199999999,0.72,buy
394,2011-09-15,17973.199999999953,854606,667473.76,0.76,buy
395,2011-09-16,17973.199999999953,854606,684565.88,0.78,hold
396,2011-09-19,17973.199999999953,854606,684565.88,0.78,buy
397,2011-09-20,17973.199999999953,854606,676019.82,0.77,hold
398,2011-09-21,590559.22,0,590559.22,0.73,sell
399,2011-09-22,590559.22,0,590559.22,0.66,sell
400,2011-09-23,17717.080000000075,830206,582257.1600000001,0.68,buy
401,2011-09-26,17717.080000000075,830206,598861.28,0.7,buy
402,2011-09-27,17717.080000000075,830206,615465.4,0.72,hold
403,2011-09-28,615465.4,0,615465.4,0.69,sell
404,2011-09-29,615465.4,0,615465.4,0.67,sell
405,2011-09-30,615465.4,0,615465.4,0.62,sell
406,2011-10-03,615465.4,0,615465.4,0.57,sell
407,2011-10-04,18464.20000000007,995002,615465.4,0.6,buy
408,2011-10-05,18464.20000000007,995002,665215.5000000001,0.65,buy
409,2011-10-06,18464.20000000007,995002,695065.5600000002,0.68,buy
410,2011-10-07,18464.20000000007,995002,685115.5400000002,0.67,buy
411,2011-10-10,18464.20000000007,995002,754765.68,0.74,buy
412,2011-10-11,18464.20000000007,995002,764715.7000000001,0.75,buy
413,2011-10-12,18464.20000000007,995002,774665.7200000001,0.76,buy
414,2011-10-13,18464.20000000007,995002,794565.7600000001,0.78,buy
415,2011-10-14,18464.20000000007,995002,844315.86,0.83,buy
416,2011-10-17,18464.20000000007,995002,804515.7800000001,0.79,hold
417,2011-10-18,18464.20000000007,995002,834365.84,0.82,hold
418,2011-10-19,784615.7400000001,0,784615.7400000001,0.77,sell
419,2011-10-20,23538.540000000037,975740,765100.9400000001,0.76,buy
420,2011-10-21,23538.540000000037,975740,794373.14,0.79,buy
421,2011-10-24,23538.540000000037,975740,843160.14,0.84,hold
422,2011-10-25,804130.54,0,804130.54,0.79,sell
423,2011-10-26,24124.18000000005,928579,757701.5900000001,0.79,buy
424,2011-10-27,24124.18000000005,928579,813416.3300000001,0.85,buy
425,2011-10-28,24124.18000000005,928579,813416.3300000001,0.85,hold
426,2011-10-31,720558.43,0,720558.43,0.81,sell
427,2011-11-01,720558.43,0,720558.43,0.75,sell
428,2011-11-02,720558.43,0,720558.43,0.77,sell
429,2011-11-03,21616.829999999958,873677,729295.2,0.81,buy
430,2011-11-04,21616.829999999958,873677,720558.43,0.8,buy
431,2011-11-07,21616.829999999958,873677,738031.97,0.82,hold
432,2011-11-08,720558.43,0,720558.43,0.85,sell
433,2011-11-09,720558.43,0,720558.43,0.76,sell
434,2011-11-10,720558.43,0,720558.43,0.76,sell
435,2011-11-11,21616.98999999999,884736,729405.79,0.8,buy
436,2011-11-14,21616.98999999999,884736,711711.0700000001,0.78,hold
437,2011-11-15,720558.43,0,720558.43,0.81,sell
438,2011-11-16,720558.43,0,720558.43,0.77,sell
439,2011-11-17,720558.43,0,720558.43,0.72,sell
440,2011-11-18,720558.43,0,720558.43,0.7,sell
441,2011-11-21,720558.43,0,720558.43,0.66,sell
442,2011-11-22,720558.43,0,720558.43,0.66,sell
443,2011-11-23,720558.43,0,720558.43,0.62,sell
444,2011-11-25,21617.330000000075,1075294,677546.67,0.61,buy
445,2011-11-28,21617.330000000075,1075294,742064.3100000002,0.67,buy
446,2011-11-29,21617.330000000075,1075294,731311.3700000001,0.66,buy
447,2011-11-30,21617.330000000075,1075294,806581.9500000001,0.73,buy
448,2011-12-01,21617.330000000075,1075294,817334.89,0.74,buy
449,2011-12-02,21617.330000000075,1075294,817334.89,0.74,buy
450,2011-12-05,21617.330000000075,1075294,838840.7700000001,0.76,hold
451,2011-12-06,21617.330000000075,1075294,838840.7700000001,0.76,hold
452,2011-12-07,817334.89,0,817334.89,0.76,sell
453,2011-12-08,817334.89,0,817334.89,0.72,sell
454,2011-12-09,817334.89,0,817334.89,0.75,sell
455,2011-12-12,817334.89,0,817334.89,0.73,sell
456,2011-12-13,817334.89,0,817334.89,0.7,sell
457,2011-12-14,817334.89,0,817334.89,0.67,sell
458,2011-12-15,817334.89,0,817334.89,0.67,sell
459,2011-12-16,817334.89,0,817334.89,0.67,sell
460,2011-12-19,817334.89,0,817334.89,0.65,hold
461,2011-12-20,24520.490000000107,1132592,828660.81,0.71,buy
462,2011-12-21,24520.490000000107,1132592,794683.0500000002,0.68,hold
463,2011-12-22,24520.490000000107,1132592,817334.89,0.7,buy
464,2011-12-23,24520.490000000107,1132592,839986.7300000001,0.72,buy
465,2011-12-27,24520.490000000107,1132592,839986.7300000001,0.72,hold
466,2011-12-28,24520.490000000107,1132592,817334.89,0.7,hold
467,2011-12-29,24520.490000000107,1132592,828660.81,0.71,hold
468,2011-12-30,24520.490000000107,1132592,828660.81,0.71,buy
469,2012-01-03,24520.490000000107,1132592,873964.4900000001,0.75,buy
470,2012-01-04,24520.490000000107,1132592,885290.4100000001,0.76,buy
471,2012-01-05,24520.490000000107,1132592,907942.2500000001,0.78,buy
472,2012-01-06,24520.490000000107,1132592,907942.2500000001,0.78,buy
473,2012-01-09,24520.490000000107,1132592,907942.2500000001,0.78,buy
474,2012-01-10,24520.490000000107,1132592,919268.1700000002,0.79,buy
475,2012-01-11,24520.490000000107,1132592,930594.0900000002,0.8,buy
476,2012-01-12,24520.490000000107,1132592,941920.0100000001,0.81,hold
477,2012-01-13,24520.490000000107,1132592,930594.0900000002,0.8,buy
478,2012-01-17,24520.490000000107,1132592,953245.93,0.82,buy
479,2012-01-18,24520.490000000107,1132592,987223.6900000001,0.85,buy
480,2012-01-19,24520.490000000107,1132592,1009875.5300000001,0.87,buy
481,2012-01-20,24520.490000000107,1132592,1009875.5300000001,0.87,hold
482,2012-01-23,24520.490000000107,1132592,1009875.5300000001,0.87,hold
483,2012-01-24,24520.490000000107,1132592,998549.6100000001,0.86,buy
484,2012-01-25,24520.490000000107,1132592,1032527.3700000001,0.89,buy
485,2012-01-26,24520.490000000107,1132592,1032527.3700000001,0.89,hold
486,2012-01-27,24520.490000000107,1132592,1032527.3700000001,0.89,hold
487,2012-01-30,24520.490000000107,1132592,1043853.2900000002,0.9,buy
488,2012-01-31,24520.490000000107,1132592,1043853.2900000002,0.9,buy
489,2012-02-01,24520.490000000107,1132592,1066505.1300000001,0.92,buy
490,2012-02-02,24520.490000000107,1132592,1077831.0500000003,0.93,buy
491,2012-02-03,24520.490000000107,1132592,1123134.73,0.97,buy
492,2012-02-06,24520.490000000107,1132592,1123134.73,0.97,buy
493,2012-02-07,24520.490000000107,1132592,1123134.73,0.97,buy
494,2012-02-08,24520.490000000107,1132592,1145786.5700000003,0.99,buy
495,2012-02-09,24520.490000000107,1132592,1168438.4100000001,1.01,hold
496,2012-02-10,24520.490000000107,1132592,1145786.5700000003,0.99,buy
497,2012-02-13,24520.490000000107,1132592,1168438.4100000001,1.01,buy
498,2012-02-14,24520.490000000107,1132592,1179764.33,1.02,buy
499,2012-02-15,24520.490000000107,1132592,1157112.4900000002,1.0,buy
500,2012-02-16,24520.490000000107,1132592,1202416.17,1.04,buy
501,2012-02-17,24520.490000000107,1132592,1191090.25,1.03,buy
502,2012-02-21,24520.490000000107,1132592,1202416.17,1.04,hold
503,2012-02-22,24520.490000000107,1132592,1191090.25,1.03,buy
504,2012-02-23,24520.490000000107,1132592,1213742.0900000003,1.05,buy
505,2012-02-24,24520.490000000107,1132592,1225068.0100000002,1.06,hold
506,2012-02-27,24520.490000000107,1132592,1225068.0100000002,1.06,buy
507,2012-02-28,24520.490000000107,1132592,1259045.77,1.09,buy
508,2012-02-29,24520.490000000107,1132592,1247719.85,1.08,buy
509,2012-03-01,24520.490000000107,1132592,1281697.6100000003,1.11,buy
510,2012-03-02,24520.490000000107,1132592,1270371.6900000004,1.1,hold
511,2012-03-05,1202416.17,0,1202416.17,1.07,sell
512,2012-03-06,1202416.17,0,1202416.17,1.04,sell
513,2012-03-07,36073.409999999916,1079947,1180817.23,1.06,buy
514,2012-03-08,36073.409999999916,1079947,1213215.64,1.09,buy
515,2012-03-09,36073.409999999916,1079947,1234814.58,1.11,buy
516,2012-03-12,36073.409999999916,1079947,1234814.58,1.11,buy
517,2012-03-13,36073.409999999916,1079947,1299611.4,1.17,buy
518,2012-03-14,36073.409999999916,1079947,1321210.3399999999,1.19,buy
